username, created_at, lng, lat, text
kelly_kintner, Thu Jun 11 10:23:08 +0000 2020, -98.191759, 33.818415, Anyone want to discuss BLM or statues? Tear them all down and Black Lives MORE than Matter! Let’s go.. I got so… https://t.co/3fNG53rhYX 
Vento921, Thu Jun 11 10:23:08 +0000 2020, -79.833837, 40.477273, @RealBrandonDonk I have a few framing nailer and a multipurpose ladder...🤔🤣 
jahziel7, Thu Jun 11 10:23:08 +0000 2020, -95.158936, 29.668301, @Hans2412 Exelente no se puede esperar menos teniendo un presidente tan trabajador te felicito 
slimboogs, Thu Jun 11 10:23:09 +0000 2020, -83.105425, 42.505404, Bitches be so fake. 😂 cut all that “y’all cute 😍” my nigga already told me bout u dummy 💀💀 
JOLYZOO, Thu Jun 11 10:23:09 +0000 2020, -71.566171, 44.001230, @dcexaminer @realDonaldTrump @USCG @USNavy So, the Wall is really effective??🤣😂😅 
seeoh2, Thu Jun 11 10:23:09 +0000 2020, -76.620482, 39.284713, @itsmikebivins I feel seen. I somehow managed to drop the post surgery weight after the first hernia repair. But then came the second. Sigh. 
Big6domino, Thu Jun 11 10:23:10 +0000 2020, -82.063185, 33.440717, Homeboys 
ohno_ojo, Thu Jun 11 10:23:10 +0000 2020, -98.609315, 29.496199, When you wake up from a dream about @50cent  And then you have his look-alike @j_Fiddy message you LOL is that a sign? Orrr whaaa! 
AgencyAutoHome, Thu Jun 11 10:23:11 +0000 2020, -71.844023, 42.197015, @InsurancePSI @BBaldessin Best Online Car Insurance Quoteshttps://t.co/LVKeNOm6Dy#Best #Online #Car #Insurance… https://t.co/lz8gifFtbi 
LoKoSpiderMan, Thu Jun 11 10:23:11 +0000 2020, -117.772917, 34.065450, https://t.co/rzPxZvFSD8 
zidanpragata, Thu Jun 11 10:23:11 +0000 2020, -112.124676, 33.552863, @g00sebumpzz 😩 
blitzgngmark, Thu Jun 11 10:23:11 +0000 2020, -81.705467, 41.495940, @nell3timezz @_xgabs_ 😂😂😂ik ima shoot myshit where ever 
parlerfranglais, Thu Jun 11 10:23:12 +0000 2020, -74.983418, 39.784828, This. 
FacultyHarcum, Thu Jun 11 10:23:12 +0000 2020, -77.604684, 41.117936, We’re official with our logo!! 😉 https://t.co/UlhRS0e5PF 
Nathaniel_Hagan, Thu Jun 11 10:23:13 +0000 2020, -77.118503, 38.981337, @JoyAnnReid Stop it 
Cjaglee, Thu Jun 11 10:23:13 +0000 2020, -121.225009, 38.677822, @DailyCaller Don’t worry they’ll be back right on the streets in no time to finish the job 
JeWohnWoodz, Thu Jun 11 10:23:13 +0000 2020, -84.515786, 33.846765, @Daddi_ish Gts 
Blukris, Thu Jun 11 10:23:13 +0000 2020, -84.361532, 39.506104, Angel Olsen - Hi-Five https://t.co/pvYPzWUfZH 
pnjkrull, Thu Jun 11 10:23:13 +0000 2020, -100.076888, 31.168893, Wray must go now. 
DTNCA, Thu Jun 11 10:23:13 +0000 2020, -121.983282, 36.991172, @VANDERBUSHJANE @TheTotalWipeout Yes I do 
Placebo90511492, Thu Jun 11 10:23:13 +0000 2020, -96.761753, 32.819858, Goodmorning may you and your family heal be healed of anything that has come to work against your health, peace and… https://t.co/JPMZKV5wtW 
HavanaWolfe, Thu Jun 11 10:23:14 +0000 2020, -83.173867, 32.678207, Good morning everyone.  This is the day that the Lord has made.  Let us rejoice and be glad in it.  I pray everyone… https://t.co/GHqEfh1GTc 
AlexandraLSimon, Thu Jun 11 10:23:14 +0000 2020, -93.262046, 44.970610, .@kare11 asked local agencies what type of rounds they used during the #GeorgeFloyd protests. St. Paul &amp; Minneapoli… https://t.co/BK6A9WxMVL 
metasynchronic, Thu Jun 11 10:23:14 +0000 2020, -104.997190, 39.647635, @TheShelleyT @DrJenGunter @QueenMD2025 https://t.co/ctWYXxO3dl 
HelloKellyS, Thu Jun 11 10:23:14 +0000 2020, -75.141749, 40.697302, @mathewbrown5 very nice.  good lines.. nice tight fit .. 
KimCart32440126, Thu Jun 11 10:23:14 +0000 2020, -96.621634, 32.907642, @HappyHarvFan Happy Birthday! I turned 66 on April 5th. It was the loneliest birthday I can ever remember. I’m stil… https://t.co/tI64T8pkGG 
KathyLovetro, Thu Jun 11 10:23:14 +0000 2020, -87.883405, 42.589265, @Sam_LibraGirl Oh, I don’t want Stassi back. I just think her little brother is cute. 😊 
MrJohnFlowers, Thu Jun 11 10:23:14 +0000 2020, -73.053745, 41.224028, Individuals with Highly Su­pe­rior Au­to­bi­o­graph­i­cal Mem­ory “typ­i­cally re­mem­ber nearly every­thing that h… https://t.co/mZ3sWNREPA 
cindi_abbott, Thu Jun 11 10:23:15 +0000 2020, -92.076701, 32.521243, I was so angry they didnt televise the house committee hearing yesterday on police brutality and reform. All that w… https://t.co/SERoYjJF41 
MzNiica, Thu Jun 11 10:23:15 +0000 2020, -76.924985, 38.873127, Definitely need to watch the new season of 13 Reasons Why 
batesfam53, Thu Jun 11 10:23:15 +0000 2020, -98.319925, 38.498196, Vets got unemployment checks, low-interest housing and business loans, and… ... Management guru Peter Drucker said… https://t.co/a0pWVhYSOZ 
QueenA_5, Thu Jun 11 10:23:15 +0000 2020, -83.804475, 27.698682, Wow 
paperstrtsoap, Thu Jun 11 10:23:15 +0000 2020, -80.181835, 38.920142, @ShutUpJoshLami Can’t wait for season 3 either. Love Atlanta. 
FUCKZOE, Thu Jun 11 10:23:17 +0000 2020, -73.968542, 40.780709, I’m supposed to be going to Walmart at 7:30am. I haven’t slept yet. This will be fun. 
DahlstromGreg, Thu Jun 11 10:23:17 +0000 2020, -117.998733, 33.692542, @realDonaldTrump @JayInslee Send in the troops tough guy🤡 
